job_id,source_job_id,knowledge_name,score,irrelevant
JT0445,445,日本語の語彙・文法,2.814,0
JT0445,445,外国語の語彙・文法,2.14,0
JT0445,445,芸術,0.837,0
JT0445,445,歴史学・考古学,0.93,0
JT0445,445,哲学・宗教学,0.837,0
JT0445,445,公衆安全・危機管理,1.628,0
JT0445,445,法律学、政治学,2.209,0
JT0445,445,通信技術,1.349,0
JT0445,445,コミュニケーションとメディア,2.93,0
JT0446,446,ビジネスと経営,2.259,0
JT0446,446,事務処理,3.019,0
JT0446,446,経済学・会計学,1.704,0
JT0446,446,販売・マーケティング,1.407,0
JT0446,446,顧客サービス・対人サービス,1.611,0
JT0446,446,人事労務管理,1.407,0
JT0446,446,輸送,0.685,0
JT0446,446,生産・加工,0.796,0
JT0446,446,農業・畜産業,0.407,0
JT0446,446,工学,1,0
JT0446,446,コンピュータと電子工学,1.278,0
JT0446,446,設計,0.907,0
JT0446,446,建築・建設,0.648,0
JT0446,446,機械,0.796,0
JT0446,446,数学,0.926,0
JT0446,446,物理学,0.722,0
JT0446,446,化学,0.815,0
JT0446,446,生物学,0.537,0
JT0446,446,心理学,1.037,0
JT0446,446,社会学,1.111,0
JT0446,446,地理学,0.574,0
JT0446,446,医学・歯学,0.5,0
JT0446,446,セラピーとカウンセリング,0.648,0
JT0446,446,教育訓練,1.333,0
JT0446,446,日本語の語彙・文法,2.926,0
JT0446,446,外国語の語彙・文法,2.019,0
JT0446,446,芸術,0.37,0
JT0446,446,歴史学・考古学,0.463,0
JT0446,446,哲学・宗教学,0.463,0
JT0446,446,公衆安全・危機管理,1.833,0
JT0446,446,法律学、政治学,3.815,0
JT0446,446,通信技術,1.222,0
JT0446,446,コミュニケーションとメディア,1.407,0
JT0447,447,ビジネスと経営,2.389,0
JT0447,447,事務処理,3.037,0
JT0447,447,経済学・会計学,2.056,0
JT0447,447,販売・マーケティング,1.722,0
JT0447,447,顧客サービス・対人サービス,1.981,0
JT0447,447,人事労務管理,2.259,0
JT0447,447,輸送,1.074,0
JT0447,447,生産・加工,1.204,0
JT0447,447,農業・畜産業,0.537,0
JT0447,447,工学,1.074,0
JT0447,447,コンピュータと電子工学,1.463,0
JT0447,447,設計,0.778,0
JT0447,447,建築・建設,0.611,0
JT0447,447,機械,0.852,0
JT0447,447,数学,1.13,0
JT0447,447,物理学,0.556,0
JT0447,447,化学,0.667,0
JT0447,447,生物学,0.611,0
JT0447,447,心理学,1.556,0
JT0447,447,社会学,1.611,0
JT0447,447,地理学,0.741,0
JT0447,447,医学・歯学,0.722,0
JT0447,447,セラピーとカウンセリング,1.13,0
JT0447,447,教育訓練,2.037,0
JT0447,447,日本語の語彙・文法,2.519,0
JT0447,447,外国語の語彙・文法,1.537,0
JT0447,447,芸術,0.5,0
JT0447,447,歴史学・考古学,0.537,0
JT0447,447,哲学・宗教学,0.611,0
JT0447,447,公衆安全・危機管理,2.63,0
JT0447,447,法律学、政治学,3.037,0
JT0447,447,通信技術,1.463,0
JT0447,447,コミュニケーションとメディア,1.833,0
JT0448,448,ビジネスと経営,1.51,0
JT0448,448,事務処理,1.51,0
JT0448,448,経済学・会計学,1.098,0
JT0448,448,販売・マーケティング,3.078,0
JT0448,448,顧客サービス・対人サービス,3.059,0
JT0448,448,人事労務管理,1.431,0
JT0448,448,輸送,0.882,0
JT0448,448,生産・加工,0.882,0
JT0448,448,農業・畜産業,0.392,0
JT0448,448,工学,0.471,0
JT0448,448,コンピュータと電子工学,0.627,0
JT0448,448,設計,0.412,0
JT0448,448,建築・建設,0.392,0
JT0448,448,機械,0.451,0
JT0448,448,数学,0.824,0
JT0448,448,物理学,0.431,0
JT0448,448,化学,0.902,0
JT0448,448,生物学,0.863,0
JT0448,448,心理学,1.412,0
JT0448,448,社会学,1.235,0
JT0448,448,地理学,0.49,0
JT0448,448,医学・歯学,2.627,0
JT0448,448,セラピーとカウンセリング,1.647,0
JT0448,448,教育訓練,1.569,0
JT0448,448,日本語の語彙・文法,1.549,0
JT0448,448,外国語の語彙・文法,1.078,0
JT0448,448,芸術,0.51,0
JT0448,448,歴史学・考古学,0.373,0
JT0448,448,哲学・宗教学,0.471,0
JT0448,448,公衆安全・危機管理,1.098,0
JT0448,448,法律学、政治学,1.118,0
JT0448,448,通信技術,0.667,0
JT0448,448,コミュニケーションとメディア,1.353,0
JT0449,449,ビジネスと経営,1.308,0
JT0449,449,事務処理,1.481,0
JT0449,449,経済学・会計学,0.827,0
JT0449,449,販売・マーケティング,2.135,0
JT0449,449,顧客サービス・対人サービス,2.635,0
JT0449,449,人事労務管理,0.962,0
JT0449,449,輸送,0.885,0
JT0449,449,生産・加工,0.673,0
JT0449,449,農業・畜産業,0.25,1
JT0449,449,工学,0.404,0
JT0449,449,コンピュータと電子工学,0.731,0
JT0449,449,設計,0.308,1
JT0449,449,建築・建設,0.346,1
JT0449,449,機械,0.365,0
JT0449,449,数学,0.692,0
JT0449,449,物理学,0.288,1
JT0449,449,化学,0.288,1
JT0449,449,生物学,0.269,1
JT0449,449,心理学,1.019,0
JT0449,449,社会学,0.923,0
JT0449,449,地理学,0.327,1
JT0449,449,医学・歯学,0.25,1
JT0449,449,セラピーとカウンセリング,0.519,0
JT0449,449,教育訓練,0.827,0
JT0449,449,日本語の語彙・文法,1.308,0
JT0449,449,外国語の語彙・文法,0.962,0
JT0449,449,芸術,0.731,0
JT0449,449,歴史学・考古学,0.519,0
JT0449,449,哲学・宗教学,0.481,0
JT0449,449,公衆安全・危機管理,0.731,0
JT0449,449,法律学、政治学,0.673,0
JT0449,449,通信技術,0.615,0
JT0449,449,コミュニケーションとメディア,1.058,0
JT0450,450,ビジネスと経営,1.388,0
JT0450,450,事務処理,1.51,0
JT0450,450,経済学・会計学,0.694,0
JT0450,450,販売・マーケティング,3.224,0
JT0450,450,顧客サービス・対人サービス,3.469,0
JT0450,450,人事労務管理,1.061,0
JT0450,450,輸送,0.224,1
JT0450,450,生産・加工,0.245,1
JT0450,450,農業・畜産業,0.163,1
JT0450,450,工学,0.265,1
JT0450,450,コンピュータと電子工学,0.796,0
JT0450,450,設計,0.122,1
JT0450,450,建築・建設,0.102,1
JT0450,450,機械,0.286,1
JT0450,450,数学,0.735,0
JT0450,450,物理学,0.224,1
JT0450,450,化学,0.122,1
JT0450,450,生物学,0.102,1
JT0450,450,心理学,1.265,0
JT0450,450,社会学,1.163,0
JT0450,450,地理学,0.163,1
JT0450,450,医学・歯学,0.122,1
JT0450,450,セラピーとカウンセリング,0.408,1
JT0450,450,教育訓練,1,0
JT0450,450,日本語の語彙・文法,1.755,0
JT0450,450,外国語の語彙・文法,0.837,0
JT0450,450,芸術,0.184,1
JT0450,450,歴史学・考古学,0.163,1
JT0450,450,哲学・宗教学,0.184,1
JT0450,450,公衆安全・危機管理,0.898,0
JT0450,450,法律学、政治学,0.592,0
JT0450,450,通信技術,1.694,0
JT0450,450,コミュニケーションとメディア,1.571,0
JT0451,451,ビジネスと経営,1.167,0
JT0451,451,事務処理,1.75,0
JT0451,451,経済学・会計学,1.208,0
JT0451,451,販売・マーケティング,2.583,0
JT0451,451,顧客サービス・対人サービス,2.75,0
JT0451,451,人事労務管理,1.292,0
JT0451,451,輸送,0.792,0
JT0451,451,生産・加工,0.75,0
JT0451,451,農業・畜産業,0.292,1
JT0451,451,工学,0.667,0
JT0451,451,コンピュータと電子工学,0.75,0
JT0451,451,設計,0.583,1
JT0451,451,建築・建設,0.333,1
JT0451,451,機械,0.625,0
JT0451,451,数学,0.542,0
JT0451,451,物理学,0.417,1
JT0451,451,化学,0.417,1
JT0451,451,生物学,0.333,1
JT0451,451,心理学,1.083,0
JT0451,451,社会学,0.875,0
JT0451,451,地理学,0.375,1
JT0451,451,医学・歯学,0.25,1
JT0451,451,セラピーとカウンセリング,0.583,0
JT0451,451,教育訓練,0.708,0
JT0451,451,日本語の語彙・文法,1.417,0
JT0451,451,外国語の語彙・文法,0.833,0
JT0451,451,芸術,1.5,0
JT0451,451,歴史学・考古学,0.542,0
JT0451,451,哲学・宗教学,0.333,1
JT0451,451,公衆安全・危機管理,0.583,0
JT0451,451,法律学、政治学,0.458,0
JT0451,451,通信技術,0.833,0
JT0451,451,コミュニケーションとメディア,1.208,0
JT0452,452,ビジネスと経営,1.949,0
JT0452,452,事務処理,2.487,0
JT0452,452,経済学・会計学,1.205,0
JT0452,452,販売・マーケティング,2.667,0
JT0452,452,顧客サービス・対人サービス,2.897,0
JT0452,452,人事労務管理,1.205,0
JT0452,452,輸送,0.974,0
JT0452,452,生産・加工,0.769,0
JT0452,452,農業・畜産業,0.487,0
JT0452,452,工学,0.795,0
JT0452,452,コンピュータと電子工学,1.538,0
JT0452,452,設計,0.846,0
JT0452,452,建築・建設,0.692,0
JT0452,452,機械,0.641,0
JT0452,452,数学,0.795,0
JT0452,452,物理学,0.359,0
JT0452,452,化学,0.333,0
JT0452,452,生物学,0.308,0
JT0452,452,心理学,0.897,0
JT0452,452,社会学,1.026,0
JT0452,452,地理学,0.513,0
JT0452,452,医学・歯学,0.333,0
JT0452,452,セラピーとカウンセリング,0.385,0
JT0452,452,教育訓練,0.59,0
JT0452,452,日本語の語彙・文法,1.615,0
JT0452,452,外国語の語彙・文法,0.897,0
JT0452,452,芸術,0.436,0
JT0452,452,歴史学・考古学,0.385,0
JT0452,452,哲学・宗教学,0.359,0
JT0452,452,公衆安全・危機管理,0.872,0
JT0452,452,法律学、政治学,0.846,0
JT0452,452,通信技術,1.256,0
JT0452,452,コミュニケーションとメディア,1.436,0
JT0453,453,ビジネスと経営,1.765,0
JT0453,453,事務処理,2.569,0
JT0453,453,経済学・会計学,1.843,0
JT0453,453,販売・マーケティング,3.275,0
JT0453,453,顧客サービス・対人サービス,3.824,0
JT0453,453,人事労務管理,1.51,0
JT0453,453,輸送,0.49,1
JT0453,453,生産・加工,0.412,1
JT0453,453,農業・畜産業,0.255,1
JT0453,453,工学,0.373,1
JT0453,453,コンピュータと電子工学,0.745,0
JT0453,453,設計,0.353,1
JT0453,453,建築・建設,0.471,1
JT0453,453,機械,0.314,1
JT0453,453,数学,0.608,0
JT0453,453,物理学,0.294,1
JT0453,453,化学,0.255,1
JT0453,453,生物学,0.294,1
JT0453,453,心理学,1.686,0
JT0453,453,社会学,1.529,0
JT0453,453,地理学,0.627,0
JT0453,453,医学・歯学,1.176,0
JT0453,453,セラピーとカウンセリング,0.941,0
JT0453,453,教育訓練,1.333,0
JT0453,453,日本語の語彙・文法,1.824,0
JT0453,453,外国語の語彙・文法,0.588,0
JT0453,453,芸術,0.294,1
JT0453,453,歴史学・考古学,0.412,0
JT0453,453,哲学・宗教学,0.373,1
JT0453,453,公衆安全・危機管理,1.098,0
JT0453,453,法律学、政治学,1.392,0
JT0453,453,通信技術,0.745,0
JT0453,453,コミュニケーションとメディア,1.471,0
JT0454,454,ビジネスと経営,1.956,0
JT0454,454,事務処理,2.756,0
JT0454,454,経済学・会計学,2.778,0
JT0454,454,販売・マーケティング,2.667,0
JT0454,454,顧客サービス・対人サービス,3.356,0
JT0454,454,人事労務管理,2.267,0
JT0454,454,輸送,1.178,0
JT0454,454,生産・加工,1.178,0
JT0454,454,農業・畜産業,0.956,0
JT0454,454,工学,0.933,0
JT0454,454,コンピュータと電子工学,1.2,0
JT0454,454,設計,0.911,0
JT0454,454,建築・建設,0.8,0
JT0454,454,機械,0.867,0
JT0454,454,数学,1.133,0
JT0454,454,物理学,0.844,0
JT0454,454,化学,0.778,0
JT0454,454,生物学,0.756,0
JT0454,454,心理学,1.756,0
JT0454,454,社会学,1.733,0
JT0454,454,地理学,0.978,0
JT0454,454,医学・歯学,1.044,0
JT0454,454,セラピーとカウンセリング,1.178,0
JT0454,454,教育訓練,1.667,0
JT0454,454,日本語の語彙・文法,1.844,0
JT0454,454,外国語の語彙・文法,1.311,0
JT0454,454,芸術,0.867,0
JT0454,454,歴史学・考古学,0.778,0
JT0454,454,哲学・宗教学,0.978,0
JT0454,454,公衆安全・危機管理,1.378,0
JT0454,454,法律学、政治学,2.133,0
JT0454,454,通信技術,1.311,0
JT0454,454,コミュニケーションとメディア,1.444,0
JT0455,455,ビジネスと経営,1.26,0
JT0455,455,事務処理,1.6,0
JT0455,455,経済学・会計学,2.38,0
JT0455,455,販売・マーケティング,1.36,0
JT0455,455,顧客サービス・対人サービス,0.88,0
JT0455,455,人事労務管理,0.64,0
JT0455,455,輸送,0.4,0
JT0455,455,生産・加工,0.44,0
JT0455,455,農業・畜産業,0.4,0
JT0455,455,工学,0.7,0
JT0455,455,コンピュータと電子工学,1.1,0
JT0455,455,設計,0.42,0
JT0455,455,建築・建設,0.52,0
JT0455,455,機械,0.54,0
JT0455,455,数学,1.56,0
JT0455,455,物理学,0.62,0
JT0455,455,化学,0.52,0
JT0455,455,生物学,0.48,0
JT0455,455,心理学,1.92,0
JT0455,455,社会学,1.82,0
JT0455,455,地理学,1.08,0
JT0455,455,医学・歯学,0.68,0
JT0455,455,セラピーとカウンセリング,0.8,0
JT0455,455,教育訓練,0.68,0
JT0455,455,日本語の語彙・文法,1,0
JT0455,455,外国語の語彙・文法,0.9,0
JT0455,455,芸術,0.52,0
JT0455,455,歴史学・考古学,0.66,0
JT0455,455,哲学・宗教学,0.66,0
JT0455,455,公衆安全・危機管理,0.88,0
JT0455,455,法律学、政治学,1.36,0
JT0455,455,通信技術,0.98,0
JT0455,455,コミュニケーションとメディア,1.14,0
JT0456,456,ビジネスと経営,3.022,0
JT0456,456,事務処理,3.022,0
JT0456,456,経済学・会計学,2.717,0
JT0456,456,販売・マーケティング,3.043,0
JT0456,456,顧客サービス・対人サービス,2.826,0
JT0456,456,人事労務管理,1.739,0
JT0456,456,輸送,0.804,0
JT0456,456,生産・加工,0.739,0
JT0456,456,農業・畜産業,0.63,0
JT0456,456,工学,0.652,0
JT0456,456,コンピュータと電子工学,1.13,0
JT0456,456,設計,0.717,0
JT0456,456,建築・建設,0.457,0
JT0456,456,機械,0.457,0
JT0456,456,数学,1.783,0
JT0456,456,物理学,0.739,0
JT0456,456,化学,0.5,0
JT0456,456,生物学,0.478,0
JT0456,456,心理学,1.522,0
JT0456,456,社会学,1.609,0
JT0456,456,地理学,0.826,0
JT0456,456,医学・歯学,0.674,0
JT0456,456,セラピーとカウンセリング,0.739,0
JT0456,456,教育訓練,1.13,0
JT0456,456,日本語の語彙・文法,2.261,0
JT0456,456,外国語の語彙・文法,1.457,0
JT0456,456,芸術,0.609,0
JT0456,456,歴史学・考古学,0.63,0
JT0456,456,哲学・宗教学,0.63,0
JT0456,456,公衆安全・危機管理,1.261,0
JT0456,456,法律学、政治学,2.196,0
JT0456,456,通信技術,1.283,0
JT0456,456,コミュニケーションとメディア,1.935,0
JT0457,457,ビジネスと経営,1.953,0
JT0457,457,事務処理,2.326,0
JT0457,457,経済学・会計学,3.047,0
JT0457,457,販売・マーケティング,1.419,0
JT0457,457,顧客サービス・対人サービス,1.581,0
JT0457,457,人事労務管理,1.326,0
JT0457,457,輸送,0.605,0
JT0457,457,生産・加工,0.791,0
JT0457,457,農業・畜産業,0.488,0
JT0457,457,工学,0.814,0
JT0457,457,コンピュータと電子工学,1.302,0
JT0457,457,設計,0.581,0
JT0457,457,建築・建設,0.512,0
JT0457,457,機械,0.442,0
JT0457,457,数学,1.721,0
JT0457,457,物理学,0.698,0
JT0457,457,化学,0.581,0
JT0457,457,生物学,0.535,0
JT0457,457,心理学,1.465,0
JT0457,457,社会学,1.326,0
JT0457,457,地理学,0.837,0
JT0457,457,医学・歯学,0.605,0
JT0457,457,セラピーとカウンセリング,0.907,0
JT0457,457,教育訓練,1,0
JT0457,457,日本語の語彙・文法,1.767,0
JT0457,457,外国語の語彙・文法,1.605,0
JT0457,457,芸術,0.674,0
JT0457,457,歴史学・考古学,0.651,0
JT0457,457,哲学・宗教学,0.651,0
JT0457,457,公衆安全・危機管理,0.884,0
JT0457,457,法律学、政治学,1.349,0
JT0457,457,通信技術,1.14,0
JT0457,457,コミュニケーションとメディア,1.279,0
JT0461,461,ビジネスと経営,1.953,0
JT0461,461,事務処理,1.721,0
JT0461,461,経済学・会計学,1.488,0
JT0461,461,販売・マーケティング,2.674,0
JT0461,461,顧客サービス・対人サービス,2.442,0
JT0461,461,人事労務管理,1.279,0
JT0461,461,輸送,1.465,0
JT0461,461,生産・加工,2.209,0
JT0461,461,農業・畜産業,0.93,0
JT0461,461,工学,1.209,0
JT0461,461,コンピュータと電子工学,1.047,0
JT0461,461,設計,1.093,0
JT0461,461,建築・建設,0.512,0
JT0461,461,機械,0.814,0
JT0461,461,数学,1.14,0
JT0461,461,物理学,0.884,0
JT0461,461,化学,1.186,0
JT0461,461,生物学,0.953,0
JT0461,461,心理学,1.302,0
JT0461,461,社会学,1.163,0
JT0461,461,地理学,0.767,0
JT0461,461,医学・歯学,0.884,0
JT0461,461,セラピーとカウンセリング,0.721,0
JT0461,461,教育訓練,1.116,0
JT0461,461,日本語の語彙・文法,1.372,0
JT0461,461,外国語の語彙・文法,1.047,0
JT0461,461,芸術,0.86,0
JT0461,461,歴史学・考古学,0.581,0
JT0461,461,哲学・宗教学,0.558,0
JT0461,461,公衆安全・危機管理,1.023,0
JT0461,461,法律学、政治学,0.93,0
JT0461,461,通信技術,0.86,0
JT0461,461,コミュニケーションとメディア,1.581,0
JT0462,462,ビジネスと経営,1.723,0
JT0462,462,事務処理,2.404,0
JT0462,462,経済学・会計学,1.511,0
JT0462,462,販売・マーケティング,2.723,0
JT0462,462,顧客サービス・対人サービス,3,0
JT0462,462,人事労務管理,1.213,0
JT0462,462,輸送,1,0
JT0462,462,生産・加工,0.872,0
JT0462,462,農業・畜産業,0.404,0
JT0462,462,工学,0.872,0
JT0462,462,コンピュータと電子工学,1.766,0
JT0462,462,設計,0.723,0
JT0462,462,建築・建設,0.447,0
JT0462,462,機械,1.021,0
JT0462,462,数学,0.936,0
JT0462,462,物理学,0.638,0
JT0462,462,化学,0.596,0
JT0462,462,生物学,0.362,0
JT0462,462,心理学,0.957,0
JT0462,462,社会学,0.936,0
JT0462,462,地理学,0.574,0
JT0462,462,医学・歯学,0.489,0
JT0462,462,セラピーとカウンセリング,0.532,0
JT0462,462,教育訓練,0.936,0
JT0462,462,日本語の語彙・文法,1.383,0
JT0462,462,外国語の語彙・文法,0.851,0
JT0462,462,芸術,0.404,0
JT0462,462,歴史学・考古学,0.34,0
JT0462,462,哲学・宗教学,0.362,0
JT0462,462,公衆安全・危機管理,1.17,0
JT0462,462,法律学、政治学,0.957,0
JT0462,462,通信技術,1.681,0
JT0462,462,コミュニケーションとメディア,1.383,0
JT0463,463,ビジネスと経営,1.447,0
JT0463,463,事務処理,2.211,0
JT0463,463,経済学・会計学,2.526,0
JT0463,463,販売・マーケティング,2.737,0
JT0463,463,顧客サービス・対人サービス,3.816,0
JT0463,463,人事労務管理,1.395,0
JT0463,463,輸送,0.289,1
JT0463,463,生産・加工,0.237,1
JT0463,463,農業・畜産業,0.211,1
JT0463,463,工学,0.316,1
JT0463,463,コンピュータと電子工学,0.474,0
JT0463,463,設計,0.263,1
JT0463,463,建築・建設,0.158,1
JT0463,463,機械,0.132,1
JT0463,463,数学,0.947,0
JT0463,463,物理学,0.158,1
JT0463,463,化学,0.237,1
JT0463,463,生物学,0.158,1
JT0463,463,心理学,1.395,0
JT0463,463,社会学,1.026,0
JT0463,463,地理学,0.553,0
JT0463,463,医学・歯学,0.368,1
JT0463,463,セラピーとカウンセリング,0.526,0
JT0463,463,教育訓練,0.868,0
JT0463,463,日本語の語彙・文法,1.763,0
JT0463,463,外国語の語彙・文法,0.947,0
JT0463,463,芸術,0.289,1
JT0463,463,歴史学・考古学,0.368,1
JT0463,463,哲学・宗教学,0.447,0
JT0463,463,公衆安全・危機管理,0.868,0
JT0463,463,法律学、政治学,1.158,0
JT0463,463,通信技術,0.447,0
JT0463,463,コミュニケーションとメディア,1.211,0
JT0464,464,ビジネスと経営,1.411,0
JT0464,464,事務処理,1.393,0
JT0464,464,経済学・会計学,0.893,0
JT0464,464,販売・マーケティング,3.107,0
JT0464,464,顧客サービス・対人サービス,3.339,0
JT0464,464,人事労務管理,0.929,0
JT0464,464,輸送,0.446,0
JT0464,464,生産・加工,0.518,0
JT0464,464,農業・畜産業,0.25,1
JT0464,464,工学,0.196,1
JT0464,464,コンピュータと電子工学,0.339,1
JT0464,464,設計,0.196,1
JT0464,464,建築・建設,0.161,1
JT0464,464,機械,0.161,1
JT0464,464,数学,0.411,1
JT0464,464,物理学,0.25,1
JT0464,464,化学,0.464,1
JT0464,464,生物学,0.536,1
JT0464,464,心理学,1.554,0
JT0464,464,社会学,1.161,0
JT0464,464,地理学,0.232,1
JT0464,464,医学・歯学,0.804,0
JT0464,464,セラピーとカウンセリング,1.429,0
JT0464,464,教育訓練,0.964,0
JT0464,464,日本語の語彙・文法,1.268,0
JT0464,464,外国語の語彙・文法,0.929,0
JT0464,464,芸術,0.679,0
JT0464,464,歴史学・考古学,0.304,1
JT0464,464,哲学・宗教学,0.286,1
JT0464,464,公衆安全・危機管理,0.429,1
JT0464,464,法律学、政治学,0.554,0
JT0464,464,通信技術,0.446,0
JT0464,464,コミュニケーションとメディア,1.125,0
JT0465,465,ビジネスと経営,1.962,0
JT0465,465,事務処理,2.192,0
JT0465,465,経済学・会計学,1.654,0
JT0465,465,販売・マーケティング,3,0
JT0465,465,顧客サービス・対人サービス,3.654,0
JT0465,465,人事労務管理,1.462,0
JT0465,465,輸送,1.346,0
JT0465,465,生産・加工,1.077,0
JT0465,465,農業・畜産業,0.731,0
JT0465,465,工学,0.423,0
JT0465,465,コンピュータと電子工学,0.731,0
JT0465,465,設計,0.385,1
JT0465,465,建築・建設,0.385,1
JT0465,465,機械,0.385,1
JT0465,465,数学,0.769,0
JT0465,465,物理学,0.385,1
JT0465,465,化学,0.577,0
JT0465,465,生物学,0.731,0
JT0465,465,心理学,1.885,0
JT0465,465,社会学,1.577,0
JT0465,465,地理学,0.423,0
JT0465,465,医学・歯学,1.115,0
JT0465,465,セラピーとカウンセリング,1.615,0
JT0465,465,教育訓練,1.308,0
JT0465,465,日本語の語彙・文法,1.192,0
JT0465,465,外国語の語彙・文法,0.692,0
JT0465,465,芸術,0.731,0
JT0465,465,歴史学・考古学,0.654,0
JT0465,465,哲学・宗教学,0.692,0
JT0465,465,公衆安全・危機管理,0.731,0
JT0465,465,法律学、政治学,0.962,0
JT0465,465,通信技術,0.692,0
JT0465,465,コミュニケーションとメディア,1.231,0
JT0466,466,ビジネスと経営,0.98,0
JT0466,466,事務処理,1.143,0
JT0466,466,経済学・会計学,0.898,0
JT0466,466,販売・マーケティング,2.306,0
JT0466,466,顧客サービス・対人サービス,2.694,0
JT0466,466,人事労務管理,0.98,0
JT0466,466,輸送,1.327,0
JT0466,466,生産・加工,0.714,0
JT0466,466,農業・畜産業,0.184,1
JT0466,466,工学,0.163,1
JT0466,466,コンピュータと電子工学,0.245,1
JT0466,466,設計,0.143,1
JT0466,466,建築・建設,0.204,1
JT0466,466,機械,0.408,1
JT0466,466,数学,0.735,0
JT0466,466,物理学,0.061,1
JT0466,466,化学,0.265,1
JT0466,466,生物学,0.429,1
JT0466,466,心理学,1.082,0
JT0466,466,社会学,0.796,0
JT0466,466,地理学,0.551,1
JT0466,466,医学・歯学,0.612,1
JT0466,466,セラピーとカウンセリング,0.286,1
JT0466,466,教育訓練,0.531,1
JT0466,466,日本語の語彙・文法,0.776,0
JT0466,466,外国語の語彙・文法,0.347,1
JT0466,466,芸術,0.204,1
JT0466,466,歴史学・考古学,0.245,1
JT0466,466,哲学・宗教学,0.163,1
JT0466,466,公衆安全・危機管理,0.49,1
JT0466,466,法律学、政治学,0.449,1
JT0466,466,通信技術,0.286,1
JT0466,466,コミュニケーションとメディア,0.939,0
JT0467,467,ビジネスと経営,1.265,0
JT0467,467,事務処理,2,0
JT0467,467,経済学・会計学,1,0
JT0467,467,販売・マーケティング,2.714,0
JT0467,467,顧客サービス・対人サービス,3.224,0
JT0467,467,人事労務管理,1.102,0
JT0467,467,輸送,0.898,0
JT0467,467,生産・加工,0.673,0
JT0467,467,農業・畜産業,0.204,1
JT0467,467,工学,0.633,0
JT0467,467,コンピュータと電子工学,0.531,0
JT0467,467,設計,0.469,1
JT0467,467,建築・建設,0.204,1
JT0467,467,機械,1,0
JT0467,467,数学,0.694,0
JT0467,467,物理学,0.327,1
JT0467,467,化学,0.224,1
JT0467,467,生物学,0.143,1
JT0467,467,心理学,1.061,0
JT0467,467,社会学,0.776,0
JT0467,467,地理学,0.49,1
JT0467,467,医学・歯学,0.204,1
JT0467,467,セラピーとカウンセリング,0.408,1
JT0467,467,教育訓練,0.735,0
JT0467,467,日本語の語彙・文法,1.224,0
JT0467,467,外国語の語彙・文法,0.612,0
JT0467,467,芸術,0.265,1
JT0467,467,歴史学・考古学,0.327,1
JT0467,467,哲学・宗教学,0.347,1
JT0467,467,公衆安全・危機管理,0.592,0
JT0467,467,法律学、政治学,0.673,0
JT0467,467,通信技術,0.449,1
JT0467,467,コミュニケーションとメディア,1.122,0
JT0468,468,ビジネスと経営,3.377,0
JT0468,468,事務処理,3.094,0
JT0468,468,経済学・会計学,4.094,0
JT0468,468,販売・マーケティング,2.396,0
JT0468,468,顧客サービス・対人サービス,2.283,0
JT0468,468,人事労務管理,1.585,0
JT0468,468,輸送,0.321,1
JT0468,468,生産・加工,0.717,0
JT0468,468,農業・畜産業,0.302,1
JT0468,468,工学,1.094,0
JT0468,468,コンピュータと電子工学,2.208,0
JT0468,468,設計,0.962,0
JT0468,468,建築・建設,0.472,0
JT0468,468,機械,0.377,1
JT0468,468,数学,4.226,0
JT0468,468,物理学,0.83,0
JT0468,468,化学,0.377,0
JT0468,468,生物学,0.509,0
JT0468,468,心理学,1.283,0
JT0468,468,社会学,1.434,0
JT0468,468,地理学,0.585,0
JT0468,468,医学・歯学,1.774,0
JT0468,468,セラピーとカウンセリング,0.849,0
JT0468,468,教育訓練,1.396,0
JT0468,468,日本語の語彙・文法,2.849,0
JT0468,468,外国語の語彙・文法,2.132,0
JT0468,468,芸術,0.302,1
JT0468,468,歴史学・考古学,0.396,1
JT0468,468,哲学・宗教学,0.453,1
JT0468,468,公衆安全・危機管理,1.396,0
JT0468,468,法律学、政治学,2.679,0
JT0468,468,通信技術,0.906,0
JT0468,468,コミュニケーションとメディア,0.906,0
JT0469,469,ビジネスと経営,2.636,0
JT0469,469,事務処理,2.864,0
JT0469,469,経済学・会計学,2.227,0
JT0469,469,販売・マーケティング,1.977,0
JT0469,469,顧客サービス・対人サービス,2.455,0
JT0469,469,人事労務管理,2.523,0
JT0469,469,輸送,0.659,0
JT0469,469,生産・加工,0.682,0
JT0469,469,農業・畜産業,0.409,1
JT0469,469,工学,0.636,0
JT0469,469,コンピュータと電子工学,1.636,0
JT0469,469,設計,0.727,0
JT0469,469,建築・建設,0.432,0
JT0469,469,機械,0.386,1
JT0469,469,数学,0.977,0
JT0469,469,物理学,0.364,1
JT0469,469,化学,0.295,1
JT0469,469,生物学,0.295,1
JT0469,469,心理学,1.068,0
JT0469,469,社会学,1.091,0
JT0469,469,地理学,0.477,0
JT0469,469,医学・歯学,0.341,1
JT0469,469,セラピーとカウンセリング,0.727,0
JT0469,469,教育訓練,1.477,0
JT0469,469,日本語の語彙・文法,2.091,0
JT0469,469,外国語の語彙・文法,0.977,0
JT0469,469,芸術,0.341,1
JT0469,469,歴史学・考古学,0.364,1
JT0469,469,哲学・宗教学,0.341,1
JT0469,469,公衆安全・危機管理,2,0
JT0469,469,法律学、政治学,2.295,0
JT0469,469,通信技術,1.25,0
JT0469,469,コミュニケーションとメディア,1.75,0
JT0470,470,ビジネスと経営,2.429,0
JT0470,470,事務処理,2.8,0
